project_code	submitter_sample_id	ega_sample_id	ega_experiment_id	ega_run_id	file_name	ega_file_id	encrypted_file_md5sum	file_md5sum	dataset_id
BOCA-FR	IC263T_WGS	EGAN00001467864	EGAX00001463477	EGAR00001501103	IC263T_RRBS.fastq.gz	EGAF00001416195	918c824ce3b07bec2f829c0e829fb4e6	bcb760656f7c5db65f707ff09977b187	EGAD00001003133
BOCA-FR	IC300T_WGS	EGAN00001467884	EGAX00001463497	EGAR00001501123	IC300T_RRBS.fastq.gz	EGAF00001416215	9fba2f9ac1dedba16294e3817cd75cdb	085e48e9f52a9ca7c75ba2ed43c84fb4	EGAD00001003133
BOCA-FR	IC297T_WGS	EGAN00001467883	EGAX00001463496	EGAR00001501122	IC297T_RRBS.fastq.gz	EGAF00001416214	d93346bda634937cde562c698e33c8de	3714611442bc26bd676f64598a092eba	EGAD00001003133
BOCA-FR	IC267T_WGS	EGAN00001467867	EGAX00001463480	EGAR00001501106	IC267T_RRBS.fastq.gz	EGAF00001416198	9177a9df6233018e900fb4092700cb3c	b5ef46117e6ceb8e5588471c6c3c4f7d	EGAD00001003133
BOCA-FR	IC270T_WGS	EGAN00001467868	EGAX00001463481	EGAR00001501107	IC270T_RRBS.fastq.gz	EGAF00001416199	500d37a039fb18ec9ada29150f38a5e6	6536d122fd6193d2525dc30ff4a489ba	EGAD00001003133
BOCA-FR	IC306T_WGS	EGAN00001467888	EGAX00001463501	EGAR00001501127	IC306T_RRBS.fastq.gz	EGAF00001416219	72f5cd684de057bf5bf145d14b737f33	91c3e799f626c1643235dcac111a33af	EGAD00001003133
BOCA-FR	IC305T_WGS	EGAN00001467887	EGAX00001463500	EGAR00001501126	IC305T_RRBS.fastq.gz	EGAF00001416218	bfcf9ac3fae6543b12bd481cfef7e2a4	25a73498dd50e25b194118828ad24ff1	EGAD00001003133
BOCA-FR	IC224T_WGS	EGAN00001467859	EGAX00001463472	EGAR00001501098	IC224T_RRBS.fastq.gz	EGAF00001416190	e0ade64227682e5f31821df861878d03	586042df4ed5197e543a79ad5b6ee136	EGAD00001003133
BOCA-FR	IC242T_WGS	EGAN00001467860	EGAX00001463473	EGAR00001501099	IC242T_RRBS.fastq.gz	EGAF00001416191	6f790085ef6df18fedf220415613a702	135425036ff313048c64a6d88546f3c6	EGAD00001003133
BOCA-FR	IC294T_WGS	EGAN00001467880	EGAX00001463493	EGAR00001501119	IC294T_RRBS.fastq.gz	EGAF00001416211	e2e3a9d6d2b1eff1dab597c19eaa018f	798a433156a03aaa467c88aedb3274fd	EGAD00001003133
