project_code	submitter_sample_id	ega_sample_id	ega_analysis_id	file_name	ega_file_id	encrypted_file_md5sum	file_md5sum	dataset_id
PAEN-AU	1301N	EGAN00001432010	EGAZ00001235472	20160818_PNET/23bc729a-4b85-4380-8bf3-27bc50d5a6c8.bam.gpg	EGAF00001331666	b9ad7dd6b8d4cd04c75a1130e8cb3097	078cfdd875136772b95cf3c7fbeb7965	EGAD00001002684
PAEN-AU	1301T	EGAN00001432011	EGAZ00001235473	20160818_PNET/727f2f78-df40-495c-a544-0989e961fa94.bam.gpg	EGAF00001331667	83dcc16f6c7ed126300c6ae5774d938b	4e6b95d2a31712d1e0c0927441349fa6	EGAD00001002684
PAEN-AU	1286N	EGAN00001432004	EGAZ00001235466	20160818_PNET/34c51626-ef74-42e9-9c92-d9ea1f41ec1d.bam.gpg	EGAF00001331660	fdfbc2c328547670b4a07e72e02e716f	7600d8eefd5277b22b93a05b63a0583d	EGAD00001002684
PAEN-AU	1286T	EGAN00001432005	EGAZ00001235467	20160818_PNET/da543142-bfcf-4906-949a-90840bd247d3.bam.gpg	EGAF00001331661	bd883f98a977793ae5ee0cfeb171c0fe	51e576e0a053d3cd3a1409b6dae0c64c	EGAD00001002684
PAEN-AU	1288N	EGAN00001432006	EGAZ00001235468	20160818_PNET/918cc4a1-9dbd-49f6-848d-ca61cd4f4f78.bam.gpg	EGAF00001331662	82ff59c115a8d6d8da91dab58cdfa39d	b5d7d58aba8e38ae0c4cc4472483a3ba	EGAD00001002684
PAEN-AU	1288T	EGAN00001432007	EGAZ00001235469	20160818_PNET/6d31df6b-bfda-4aa2-a511-d89a6492c768.bam.gpg	EGAF00001331663	01cf6a693ec6070fd8029b0b2ad31704	c0b5099adb4322c9f68bf1bca35e182d	EGAD00001002684
PAEN-AU	1304N	EGAN00001432012	EGAZ00001235474	20160818_PNET/1ff684b0-193b-4b59-b582-7ea32510d481.bam.gpg	EGAF00001331668	a52e5a0f404f44bc3774021a397af601	7b2cb68d0c6c87ba593e34dc12572e00	EGAD00001002684
PAEN-AU	1304T	EGAN00001432013	EGAZ00001235475	20160818_PNET/cb918967-19c0-439d-b6e4-cc2dbdaba1a5.bam.gpg	EGAF00001331669	2c1d8938727022a4315e631b0fc7fceb	1a3d4e0009ca4861780f815f03c69809	EGAD00001002684
PAEN-AU	8049689	EGAN00001544945	EGAZ00001283790	20170511_EGA_PNET_RNA/41114d06-fcea-463e-9ea7-5e7edb99ad83.bam.gpg	EGAF00001643136	74e69114a00f4758df5b668a8ffabc73	cf6e224d7e903abd804689f8e4260c98	EGAD00001003336
PAEN-AU	8049916	EGAN00001544944	EGAZ00001283789	20170511_EGA_PNET_RNA/12571353-abe4-4970-ad16-dd58502714f0.bam.gpg	EGAF00001643137	d921b871e4bcf694eef60954d2a201a4	4dce7d7a18a388cf05c2a126aac2cc27	EGAD00001003336
