project_code	submitter_sample_id	ega_sample_id	ega_analysis_id	file_name	ega_file_id	encrypted_file_md5sum	file_md5sum	dataset_id
EOPC-DE	EOPC-094_tumor_01	EGAN00001516736	EGAZ00001258386	WGS_paired_EOPC-094_tumor_01_merged.mdup.bam	EGAF00001592645	059aa3416baf122c3e4e2a8df501e901	69dd019753700363a763b8c88fce057c	EGAD00001003256
EOPC-DE	EOPC-095_tumor_01	EGAN00001516737	EGAZ00001258387	WGS_paired_EOPC-095_tumor_01_merged.mdup.bam	EGAF00001592644	45c2695744b2f7f43981bb509a4d89ad	c36fb4c8ac567b1523292bc40f6ba7f9	EGAD00001003256
EOPC-DE	EOPC-097_tumor_01	EGAN00001516739	EGAZ00001258388	WGS_paired_EOPC-097_tumor_01_merged.mdup.bam	EGAF00001592643	e6c9baf9099f275ccb08ffd946eeb2d2	6e5abe6d514364037544dc6c98aaffdc	EGAD00001003256
EOPC-DE	EOPC-098_tumor_01	EGAN00001516740	EGAZ00001258389	WGS_paired_EOPC-098_tumor_01_merged.mdup.bam	EGAF00001592642	e19227d4ad8f149ffe8ed085aa3284ff	8b635cb068011a6f2b8a36f7cf713dfd	EGAD00001003256
EOPC-DE	EOPC-197_tumor_01	EGAN00001516573	EGAZ00001258320	WGS_paired_EOPC-197_tumor_01_merged.mdup.bam	EGAF00001592121	1c86639ddbb9df96ef854a261188f9ee	6ef92f69ee26c144abaee9c533b28495	EGAD00001003256
EOPC-DE	EOPC-077_normal	EGAN00001516544	EGAZ00001258291	WGS_paired_EOPC-077_normal_merged.mdup.bam	EGAF00001590343	9da356a68658570512b27283a649dfdd	07c07182a284dd5060222e5ff16c171f	EGAD00001003256
EOPC-DE	EOPC-186_tumor_01	EGAN00001516561	EGAZ00001258306	WGS_paired_EOPC-186_tumor_01_merged.mdup.bam	EGAF00001591462	9ab58abfd040fc07110e6b07dad1ceb5	60df65d6d2f95d028ab5a2b2471eae11	EGAD00001003256
EOPC-DE	EOPC-094_normal	EGAN00001516727	EGAZ00001258382	WGS_paired_EOPC-094_normal_merged.mdup.bam	EGAF00001592649	57694940a470997941863c944fc66001	b649d0ec75b1690945b2c1a019496276	EGAD00001003256
EOPC-DE	EOPC-095_normal	EGAN00001516728	EGAZ00001258383	WGS_paired_EOPC-095_normal_merged.mdup.bam	EGAF00001592648	996d0e05ca9a9b6bdd21040cb24b0d4d	fc209813104ad743b439c131ee3d0a5d	EGAD00001003256
EOPC-DE	EOPC-078_normal	EGAN00001516546	EGAZ00001258293	WGS_paired_EOPC-078_normal_merged.mdup.bam	EGAF00001591475	8187fde9a642d15c4d18702789d42b6d	a5d81a128fbc8ebd847baecda7edf577	EGAD00001003256
EOPC-DE	EOPC-125_normal	EGAN00001516556	EGAZ00001258302	WGS_paired_EOPC-125_normal_merged.mdup.bam	EGAF00001591466	4acb7dfd7604e39b82a25d6b93791e65	631d2016a4917385ce54cf2a8a9838b3	EGAD00001003256
EOPC-DE	EOPC-190_tumor_01	EGAN00001516567	EGAZ00001258314	WGS_paired_EOPC-190_tumor_01_merged.mdup.bam	EGAF00001592127	57375b236cc521dca5768d87f5400c3f	3235f43d80e28177fcf756cd69b291d6	EGAD00001003256
EOPC-DE	EOPC-014_normal	EGAN00001516536	EGAZ00001258283	WGS_paired_EOPC-014_normal_merged.mdup.bam	EGAF00001590351	deac05b348767af286b03c80f70920bc	28b7136e159ac1f63e366a5fa232c15f	EGAD00001003256
