project_code	submitter_sample_id	ega_sample_id	ega_experiment_id	ega_run_id	file_name	ega_file_id	encrypted_file_md5sum	file_md5sum	dataset_id
BRCA-EU	PD11361a	EGAN00001105307	EGAX00001154348	EGAR00001158970	10786_2#26.cram.gpg	EGAF00000407760	f93a5235b93d648dc41496dd0e5b16cd	5537b3dbe125bd816f802dafda4d782c	EGAD00001001337
BRCA-EU	PD11352a	EGAN00001105301	EGAX00001154349	EGAR00001158971	10786_3#20.cram.gpg	EGAF00000407761	fc89eeea532b9af8953523119d26dd3b	a2ac5f85dfadf3af17b655e9f5b48349	EGAD00001001337
BRCA-EU	PD18101a	EGAN00001180106	EGAX00001185950	EGAR00001191058	11904_1#9.cram.gpg	EGAF00000519144	69274e656efb2c0ca12e9471b8569aff	0387fd66efc0bcc6c2cd5548b05c4731	EGAD00001001337
BRCA-EU	PD11338a	EGAN00001087646	EGAX00001095335	EGAR00001099014	9111_3#5.bam.gpg	EGAF00000172238	a1b74ecb5ce52c2f7be7f4cf2273ae8a	c5212826b256bde751907e1fbe2fcc28	EGAD00001001337
BRCA-EU	PD11343b	EGAN00001087692	EGAX00001098447	EGAR00001102171	9170_2#10.bam.gpg	EGAF00000180764	f6dca99f9fd6dec6f223a3b5167521c4	b76f6031da6583a2c1ec2e4383a7aef0	EGAD00001001337
BRCA-EU	PD17981a	EGAN00001180101	EGAX00001185953	EGAR00001191061	11904_2#3.cram.gpg	EGAF00000519147	f835499d37497fa09959d68237273258	34c692e2d12827873e27606304f01608	EGAD00001001337
BRCA-EU	PD18259a	EGAN00001197033	EGAX00001282380	EGAR00001310656	13291_3#24.cram.gpg	EGAF00001178335	1a1fe3ee806636d51d56043689d6771c	3026693d2c3b05f013f091e70202a079	EGAD00001001337
BRCA-EU	PD13629a	EGAN00001174380	EGAX00001163686	EGAR00001168364	11278_2#32.cram.gpg	EGAF00000485995	325032f9e4621a4bbd44c8b5b88b19a2	4d891a640999e1e1b66af4530c37caf6	EGAD00001001337
BRCA-EU	PD9576b	EGAN00001073454	EGAX00001073585	EGAR00001077144	8220_8.bam.gpg	EGAF00000140279	69a95bf2bf347480a453b4acc60ab685	ffee0bb45b29f4b66e0da85e5de57892	EGAD00001001334,EGAD00001000126
BRCA-EU	PD14473a	EGAN00001192072	EGAX00001280033	EGAR00001308309	12738_2#17.cram.gpg	EGAF00001176216	f6ca7515fc0430e23b10ad029be62f07	bcf9d4cfe18baace16e70e72c5b1df03	EGAD00001001337
BRCA-EU	PD14473a	EGAN00001192072	EGAX00001280141	EGAR00001308417	12758_2#17.cram.gpg	EGAF00001181697	01856e5f8dd76ec1aeda7bf64c84b1ec	2841d12794c664b3ce05c9818f70a9db	EGAD00001001337
BRCA-EU	PD18022b	EGAN00001190265	EGAX00001279756	EGAR00001308032	12661_2#14.cram.gpg	EGAF00001181692	fee5ca635741e2b7b330e2fa73cd82be	aad9447e8deb1d2d49f1961102472542	EGAD00001001337
BRCA-EU	PD13764a	EGAN00001174395	EGAX00001167658	EGAR00001172336	11358_2#47.cram.gpg	EGAF00000489964	d9862e525ff2ac645a2cfa091570f46c	9a8763f6c02c7408c4b4f9e2ffebe6e0	EGAD00001001337
BRCA-EU	PD5937b	EGAN00001087693	EGAX00001098448	EGAR00001102172	9170_2#11.bam.gpg	EGAF00000180765	d1a4853b803c9f08b0f7b6d4d7798865	055717f1abe8d4105a2082c11467c3a7	EGAD00001001337
BRCA-EU	PD11338a	EGAN00001087646	EGAX00001095407	EGAR00001099086	9112_4#5.bam.gpg	EGAF00000172310	71006e472b979242c127a65861c9a990	1c1cea9b555d9651b38a6877f6989fb8	EGAD00001001337
BRCA-EU	PD14472a	EGAN00001192071	EGAX00001280032	EGAR00001308308	12738_2#16.cram.gpg	EGAF00001176215	065b3efb3237a99ed637b558e4f33b9d	d8e8584af8c489c32776abd3ba01dd82	EGAD00001001337
BRCA-EU	PD14468b	EGAN00001192085	EGAX00001279887	EGAR00001308163	12719_1#12.cram.gpg	EGAF00000786797	85cd2f94c9b75a7ff756889b9ebca1db	d511c6c3c0aa15d5abef216b0a382ed2	EGAD00001001337
BRCA-EU	PD8978a	EGAN00001087656	EGAX00001096848	EGAR00001100527	9127_2#15.bam.gpg	EGAF00000179120	397be0a35f91f96cac1e7ae27a5f7099	167d11ae02613f507a28bcfb5b6520ad	EGAD00001001337
BRCA-EU	PD18045a	EGAN00001178342	EGAX00001178280	EGAR00001182884	11566_2.cram.gpg	EGAF00000505322	215a50f62a4b1b9cc119f892e7feef42	cdfdb1daff4ea1411c1c576cb0582936	EGAD00001001334,EGAD00001000126
BRCA-EU	PD18149a	EGAN00001190266	EGAX00001279880	EGAR00001308156	12713_2#6.cram.gpg	EGAF00000786790	64e776c622caa4f43676a7a7386b13c4	3e6bc96ee7de58ae5d07d89317c2095c	EGAD00001001337
BRCA-EU	PD14471a	EGAN00001192070	EGAX00001280058	EGAR00001308334	12740_1#15.cram.gpg	EGAF00001178254	e05ddc43d3e2f853a82866032cc83d26	86098a81b1630a2d0f3ca7108cafa115	EGAD00001001337
BRCA-EU	PD9584a	EGAN00001180072	EGAX00001180830	EGAR00001185536	11716_7.cram.gpg	EGAF00000508199	b3b3d0f8a1078b3b1784182a740ad0da	1ad8ec904a44aff7f938763c2901871f	EGAD00001000141
